index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
1190,2026-07-28T23:45:27.897890Z,sun,39.759062,-104.62011683333333,1672.4,272.6830922976804,26.970271089821466,151885321.23000553,-0.8902649253589052,0.04172053472493878,0.4535281244398942
1191,2026-07-28T23:46:57.921334Z,sun,39.759062,-104.62011683333333,1672.4,272.9156500970714,26.682107371223747,151885332.69868842,-0.8923550102404155,0.04544912654235723,0.4490399899734595
1192,2026-07-28T23:48:27.944777Z,sun,39.759062,-104.62011683333333,1672.4,273.14771401111517,26.394003115528122,151885344.2335094,-0.894406852905927,0.04918639433703823,0.44454142673887764
1193,2026-07-28T23:49:57.968221Z,sun,39.759062,-104.62011683333333,1672.4,273.37929953846225,26.105962906745425,151885355.83323798,-0.8964203653637053,0.0529321778916114,0.44003262731853404
1194,2026-07-28T23:51:27.991664Z,sun,39.759062,-104.62011683333333,1672.4,273.6104219810001,25.8179913157454,151885367.49664024,-0.8983954611744547,0.056686316457046755,0.4355137849341517
1195,2026-07-28T23:52:58.015108Z,sun,39.759062,-104.62011683333333,1672.4,273.84109646889254,25.530092875832988,151885379.22248,-0.9003320556340333,0.06044864909256873,0.430985093037659
1196,2026-07-28T23:54:28.038552Z,sun,39.759062,-104.62011683333333,1672.4,274.0713379469422,25.242272106309045,151885391.00951797,-0.9022300656224118,0.06421901438080556,0.4264467456540573
1197,2026-07-28T23:55:58.061995Z,sun,39.759062,-104.62011683333333,1672.4,274.30116118656946,24.954533504012797,151885402.85651237,-0.9040894096749678,0.06799725055939732,0.42189893722304017
1198,2026-07-28T23:57:28.085439Z,sun,39.759062,-104.62011683333333,1672.4,274.530580797618,24.666881534849125,151885414.76221895,-0.9059100080460586,0.07178319565431329,0.41734186243851046
1199,2026-07-28T23:58:58.108883Z,sun,39.759062,-104.62011683333333,1672.4,274.75961121710384,24.379320654073794,151885426.72539085,-0.9076917825884604,0.07557668723487686,0.4127757165434817
1200,2026-07-29T00:00:28.132326Z,sun,39.759062,-104.62011683333333,1672.4,274.9882667208838,24.091855297771364,151885438.74477845,-0.9094346568206703,0.0793775625463516,0.408200695170488
1201,2026-07-29T00:01:58.155770Z,sun,39.759062,-104.62011683333333,1672.4,275.2165614351518,23.804489874342952,151885450.81913027,-0.9111385559863048,0.08318565864391675,0.4036169941803356
1202,2026-07-29T00:03:28.179213Z,sun,39.759062,-104.62011683333333,1672.4,275.44450932247975,23.517228787900656,151885462.94719172,-0.9128034069228481,0.08700081210386526,0.39902481000974016
1203,2026-07-29T00:04:58.202657Z,sun,39.759062,-104.62011683333333,1672.4,275.67212420584343,23.23007641374655,151885475.1277067,-0.9144291382162467,0.09082285936910207,0.3944243392554681
1204,2026-07-29T00:06:28.226101Z,sun,39.759062,-104.62011683333333,1672.4,275.8994197545324,22.9430371217261,151885487.35941613,-0.9160156800733876,0.09465163645959505,0.38981577902287345
1205,2026-07-29T00:07:58.249544Z,sun,39.759062,-104.62011683333333,1672.4,276.1264094953389,22.65611526763312,151885499.64105892,-0.9175629643825624,0.09848697910627242,0.3851993267647353
1206,2026-07-29T00:09:28.272988Z,sun,39.759062,-104.62011683333333,1672.4,276.35310682360404,22.369315184623996,151885511.97137216,-0.9190709247660016,0.10232872288625124,0.38057518011850905
1207,2026-07-29T00:10:58.296431Z,sun,39.759062,-104.62011683333333,1672.4,276.57952498898476,22.082641206495715,151885524.34909034,-0.9205394964634287,0.10617670293129061,0.3759435372572557
1208,2026-07-29T00:12:28.319875Z,sun,39.759062,-104.62011683333333,1672.4,276.8056771189633,21.79609764312119,151885536.77294624,-0.9219686164689429,0.11003075427651207,0.37130459646991343
1209,2026-07-29T00:13:58.343319Z,sun,39.759062,-104.62011683333333,1672.4,277.0315762044975,21.509688803685442,151885549.2416705,-0.9233582234183586,0.11389071156823956,0.36665855651296697
1210,2026-07-29T00:15:28.366762Z,sun,39.759062,-104.62011683333333,1672.4,277.25723511079053,21.223418988031785,151885561.75399157,-0.9247082576427847,0.11775640919911559,0.36200561644783297
1211,2026-07-29T00:16:58.390206Z,sun,39.759062,-104.62011683333333,1672.4,277.4826665879317,20.93729247803184,151885574.3086366,-0.9260186612141763,0.12162768144425756,0.357345975476986
