index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
2098,2026-07-29T22:27:49.184684Z,moon,39.759062,-104.62011683333333,1672.4,76.66651285644217,-45.950082732183404,403283.21284739743,0.6765428879618534,0.16034552815374517,-0.7187343266808199
2099,2026-07-29T22:29:19.208127Z,moon,39.759062,-104.62011683333333,1672.4,76.95796390709246,-45.67840985160512,403258.9572040797,0.6806621795046497,0.1576693325929132,-0.7154295066263939
2100,2026-07-29T22:30:49.231571Z,moon,39.759062,-104.62011683333333,1672.4,77.24744543767835,-45.40641110572847,403234.5725628972,0.6847549671963716,0.1549763237061761,-0.7121046088815985
2101,2026-07-29T22:32:19.255014Z,moon,39.759062,-104.62011683333333,1672.4,77.53499637009554,-45.13409521427529,403210.0597489027,0.6888210843502569,0.15226660599292927,-0.7087597579250182
2102,2026-07-29T22:33:49.278458Z,moon,39.759062,-104.62011683333333,1672.4,77.82065490278897,-44.861470717692825,403185.4195911797,0.6928603654213696,0.14954028451348497,-0.7053950788996136
2103,2026-07-29T22:35:19.301902Z,moon,39.759062,-104.62011683333333,1672.4,78.10445850456377,-44.58854600306363,403160.6529248942,0.6968726456966693,0.14679746509602523,-0.7020106978679923
2104,2026-07-29T22:36:49.325345Z,moon,39.759062,-104.62011683333333,1672.4,78.38644394020112,-44.31532929969552,403135.760590269,0.7008577614383728,0.1440382542435334,-0.6986067416981232
2105,2026-07-29T22:38:19.348789Z,moon,39.759062,-104.62011683333333,1672.4,78.66664729537203,-44.041828674481785,403110.7434319118,0.7048155500222847,0.14126275903791374,-0.695183337944589
2106,2026-07-29T22:39:49.372232Z,moon,39.759062,-104.62011683333333,1672.4,78.94510397013417,-43.768052057540686,403085.60230051476,0.7087458496352937,0.13847108735101726,-0.6917406151098636
2107,2026-07-29T22:41:19.395676Z,moon,39.759062,-104.62011683333333,1672.4,79.2218487188248,-43.494007222149364,403060.3380507197,0.7126484996337548,0.135663347595134,-0.6882787023357908
2108,2026-07-29T22:42:49.419120Z,moon,39.759062,-104.62011683333333,1672.4,79.4969156431241,-43.219701810178044,403034.95154311944,0.716523340243534,0.13283964893580938,-0.6847977296668408
2109,2026-07-29T22:44:19.442563Z,moon,39.759062,-104.62011683333333,1672.4,79.77033821588472,-42.945143326968974,403009.443643232,0.7203702126993324,0.13000010119594643,-0.6812978279317807
2110,2026-07-29T22:45:49.466007Z,moon,39.759062,-104.62011683333333,1672.4,80.04214930430781,-42.6703391361034,402983.81522063765,0.7241889593777396,0.1271448147569114,-0.6777791286221619
2111,2026-07-29T22:47:19.489450Z,moon,39.759062,-104.62011683333333,1672.4,80.31238116256732,-42.395296484540694,402958.067151066,0.7279794235055249,0.12427390077661668,-0.6742417641605473
2112,2026-07-29T22:48:49.512894Z,moon,39.759062,-104.62011683333333,1672.4,80.58106546962306,-42.12002248188921,402932.2003139511,0.7317414495056582,0.12138747093129694,-0.6706858675835221
2113,2026-07-29T22:50:19.536338Z,moon,39.759062,-104.62011683333333,1672.4,80.84823332138949,-41.84452412538626,402906.21559443604,0.7354748827079823,0.11848563763566367,-0.6671115728120371
2114,2026-07-29T22:51:49.559781Z,moon,39.759062,-104.62011683333333,1672.4,81.113915252914,-41.56880829421705,402880.11388251494,0.7391795694837725,0.1155685139434758,-0.6635190145298636
